timestamp,user,message
Mon Apr 06 22:35:56 PDT 2009,MalloryLe,is in the bathroom... wake up lakin.
Mon Apr 06 22:35:59 PDT 2009,courtosullivan,@CaitlinOConnor i want tacos and margarhitas  telll gay i say hello&lt;3
Mon Apr 06 22:35:59 PDT 2009,Augustina22CA,"im lonely  keep me company! 22 female, california"
Mon Apr 06 22:36:02 PDT 2009,sdcoyle,bad day at the betfair office
Mon Apr 06 22:36:03 PDT 2009,omgitsjo,I miss him.  Can't wait to celebrate the Tar Heel win this weekend though!!
Mon Apr 06 22:36:06 PDT 2009,catrienmaxwell,I'm really cold. I don't want to go to sleep yet but there's nothing to do
Mon Apr 06 22:36:06 PDT 2009,nicci718,@kristencampisi is this it 4 u? Its ' officially over ' 4 me this go round!
Mon Apr 06 22:36:10 PDT 2009,meganminesinger,monkeys??? i just found out you my twin and you wont even write back.  i'm heartbroken
Mon Apr 06 22:36:15 PDT 2009,nicole___,@miss_om Aww  I know I felt like that yesterday at work
Mon Apr 06 22:36:16 PDT 2009,JBarrick,@SarahReedSC treaty isn't defined
Mon Apr 06 22:36:19 PDT 2009,gregcronin,missed Brent at praise band.   No fun to not have the your lead guitarist.  &lt;pout&gt;
Mon Apr 06 22:36:20 PDT 2009,Lisaherrity,@jpfurry poor john  this is what happens when you play with fruit and a microwave! Seriously though HAVE you seen a doctor?? Xxx
Mon Apr 06 22:36:26 PDT 2009,princessseli,Missing My BFF  watching home and away it reminds me of her and me  we &lt;3 It. shout out to u courts
Mon Apr 06 22:36:27 PDT 2009,Artiel87,@mandayyy
Mon Apr 06 22:36:33 PDT 2009,jasminpatry,New video card is DOA.
Mon Apr 06 22:36:38 PDT 2009,saraguilford12,"feeling lost, naked and confused (JK, sort of).....no iphone for me."
Mon Apr 06 22:36:39 PDT 2009,realin,"Damn i am so late at filling this appraisal form, people have almost sent it .. i was so occupied in work"
Mon Apr 06 22:36:51 PDT 2009,gregcronin,missed Brent at praise band.  No fun to not have your lead guitarist. &lt;pout&gt;
Mon Apr 06 22:36:52 PDT 2009,Steponme2418,i think to much on the past. i cant change it. i deserved so much more then wat i got. ..but why am i still thinking about him  gah
Mon Apr 06 22:36:54 PDT 2009,benboarder,has lost his ring. It's no-where to be seen
Mon Apr 06 22:37:03 PDT 2009,SupernovaGirl,"@burgaw Ooooooh! *sealclap* See, I download shitloads of zip folders off 4chan. I have no internet moneys.  FUCK YEAH ALICIA &amp; MIKEY."
Mon Apr 06 22:37:04 PDT 2009,latoyanlegania,Is still nursing my Nile but glad he is feeling better. I hate when my baby is sick
Mon Apr 06 22:37:07 PDT 2009,taspence,Is fucked to go back to IC
Mon Apr 06 22:37:16 PDT 2009,lizzzzlemon,@Brandizzzle08 yoyoyo. my internet has been rude tonight. it JUST reconnected and I'm about to go to bed.
Mon Apr 06 22:37:22 PDT 2009,russbaker,@jemcam well i have uni stuff and netball  but after netbal if i've done uni stuff we can
Mon Apr 06 22:37:23 PDT 2009,hypnoticzexy,@kissability Me too I is poor
Mon Apr 06 22:37:26 PDT 2009,debbieseraphina,help me forget 8th april &amp; 13th july!
Mon Apr 06 22:37:36 PDT 2009,tshamysboo,"dierks bentley is comin' to columbus, OH!! i wanna go so bad"
Mon Apr 06 22:37:35 PDT 2009,husqvarna,i have to take my sidekick back.
Mon Apr 06 22:37:40 PDT 2009,VirtueIMC,@chriscantore congrats! I'm totally jealous! only wish my XM was working
Mon Apr 06 22:37:41 PDT 2009,godzgurl,gr8t my face is very itchy
Mon Apr 06 22:37:41 PDT 2009,dancingmanikin,poor socks  luvvvvv the golden retriever!! I want one sighhhh
Mon Apr 06 22:37:44 PDT 2009,iggyp,I just saw that they found that Tracy girl in a piece of luggage... How fucking terrible
Mon Apr 06 22:37:46 PDT 2009,sarochka,Aaaaand the nausea is back.
Mon Apr 06 22:37:46 PDT 2009,flowerlilly,@DonnieWahlberg ooh I�m excited and not even going 2 be there  long love YOUTUBE!
Mon Apr 06 22:37:49 PDT 2009,themangoman,spent 1 hour to reach to Axis bank only to find out today is holiday for Mahavir Jayanti  contd..
Mon Apr 06 22:37:57 PDT 2009,marybacchus,@mathewsmichael  i agree... the jobros dont update theres very often
Mon Apr 06 22:37:59 PDT 2009,bliumchik,@fishmouse it is hilarious and I linked the clip from LJ some time ago but when I went back just now it was a dead link
Mon Apr 06 22:38:04 PDT 2009,finnsig,@DiannePulham OOOOOOOO who with? (im not neither but thats because i need to study  )
Mon Apr 06 22:38:04 PDT 2009,iCalvin,"Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!"
Mon Apr 06 22:38:04 PDT 2009,sammysokol,@bostongarden I miss bentley
Mon Apr 06 22:38:08 PDT 2009,JWard86,seriously needs to finish these job applications
Mon Apr 06 22:38:14 PDT 2009,dgvirtual,"My son Vincas is sick, so I stay at home  Just three tense days at work, and I am back on holiday with kids"
Mon Apr 06 22:38:18 PDT 2009,ForzaRagazza,Whinging. My client&amp;boss don't understand English well. Rewrote some text unreadable. It's written by v. good writer&amp;reviewed correctly.
Mon Apr 06 22:38:20 PDT 2009,jasminedesiree,@huntermoore I don't want him to ever punch me.
Mon Apr 06 22:38:20 PDT 2009,kortt,sooo sick of the snow  ughh
Mon Apr 06 22:38:20 PDT 2009,__Susan__,@ITS_NEMESIS -------
Mon Apr 06 22:38:24 PDT 2009,aoski,@LoveMeagan it doesn't work your fan is upset
Mon Apr 06 22:38:26 PDT 2009,wcarss,I would like to apologize for the repeated Video Games Live related tweets. I am going to have a stern discussion with Koodo soon. Stern.
Mon Apr 06 22:38:30 PDT 2009,drtaru,@zaydia but i cant figure out how to get there / back / pay for a hotel etc
Mon Apr 06 22:38:28 PDT 2009,mumu1210,"FML: So much for seniority, bc of technological ineptness, I now have to &quot;register&quot; for classes AGAIN"
Mon Apr 06 22:38:32 PDT 2009,nyracat,feels like she slept the day away.    Not looking forward to any more bouts with my gallbladder.  At least I have pills now for the pain.
Mon Apr 06 22:38:37 PDT 2009,Stereo_Skyline,@ThaStevieG but what I really want is my old bass back
Mon Apr 06 22:38:39 PDT 2009,veelishus,Mad tired today... Callin it in early tonight  nighty night twittas
Mon Apr 06 22:38:44 PDT 2009,usagiko,"@LevenRambin: Take it easy, and be good to you."
Mon Apr 06 22:40:15 PDT 2009,weisenly,I'm afraid I had bad code.
Mon Apr 06 22:40:18 PDT 2009,ChrisJNewman,Think I'm going to bed. Goodniight. I hate this
Mon Apr 06 22:40:20 PDT 2009,stefanip,"@riancurtis  i'm here, friend, and i love you."
Mon Apr 06 22:40:24 PDT 2009,luannem,@kariajay  All this time you didn't notice I was gone...just needed DB2 is it??
Mon Apr 06 22:40:24 PDT 2009,krissivee,@aaronrva is in the bathroom and i have to pee!
Mon Apr 06 22:40:26 PDT 2009,Angela004,@ashleyskyy but I wanted a margarita too!
Mon Apr 06 22:40:30 PDT 2009,Nrose09,@KourtneyKardash yup night workouts r the worst but unfortunetly my work schedule only allows me to go at night  its tough!
Mon Apr 06 22:40:33 PDT 2009,jennhelvering,Just called Hillsong again - they said they couldn't tell me where I was on the waiting list - I don't know if it's looking so good
Mon Apr 06 22:40:36 PDT 2009,FeedMeTrance,"has 0g of milky bar left, and around 200ml of coke"
Mon Apr 06 22:40:38 PDT 2009,BATMANNN,@jokerrrr It stillllll hasn't arrived
Mon Apr 06 22:40:43 PDT 2009,MorganWillis,"Mraow, I feel like dancing, but first art school wants to rape me some more."
Mon Apr 06 22:40:40 PDT 2009,AUSTINMONIQUE,@karenucol ah! I bet it does I've been like craving to play softball or basketball !!! But I have noo time
Mon Apr 06 22:40:48 PDT 2009,Arneenxx,Is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back
Mon Apr 06 22:41:07 PDT 2009,elamparuthi,amazon s3 plugin not worked in my website . it need PHP 5 . but my hosting provider has only PHP 4.4  . very sad.
Mon Apr 06 22:41:06 PDT 2009,Ps8612,"Argh! I was suuuper sleepy an hour ago, now I'm wide awake.  Hope I don't stay up all night. :-/"
Mon Apr 06 22:41:09 PDT 2009,ARExistence,"@austinhill I wish I was!  Sold out   If you have some time let me know, I would love to hear more about what you are up to!"
Mon Apr 06 22:41:15 PDT 2009,dEnNy_333,Just watched tropic thunder. Dreading tomorrow
Mon Apr 06 22:41:16 PDT 2009,Tuhtsqueen,@qweendassah no...he's still miss'n...
Mon Apr 06 22:41:19 PDT 2009,karlcswanson,ChiefDelphi is down
Mon Apr 06 22:41:20 PDT 2009,sarawang,"http://twitpic.com/2y2wr - according to my bro, our new puppy had a poo fight and was covered in poop  (picture stolen from him)"
Mon Apr 06 22:41:20 PDT 2009,voguea,playing game at home! my new boss didn't call me yet...
Mon Apr 06 22:41:22 PDT 2009,SPYSG,Su yin Huen tweeted I feel unbearable guilt. I made my staff cry  http://tinyurl.com/cw2l9t
Mon Apr 06 22:41:25 PDT 2009,colorful_kelsey,Poor Joshy is sick???   those damn tejanos!
Mon Apr 06 22:41:27 PDT 2009,hotrodlopez,My thoughts are with Sandra Cantu's family at this difficult and sad time
Mon Apr 06 22:41:29 PDT 2009,wandafay,"@FranzGlaus I know, just wanted to let everybody know what was happening"
Mon Apr 06 22:41:29 PDT 2009,TiM_Cunningham,Michigan who?  I don't know them.                   *sigh*   Shameful!
Mon Apr 06 22:41:33 PDT 2009,cday88,i have to fill two hours
Mon Apr 06 22:41:36 PDT 2009,lisha_e,"@alicayaba so cuuute! hey, i miss you na!  its not the same not seeing you girls everyday"
Mon Apr 06 22:41:52 PDT 2009,Tanja71,@JonathanRKnight Oh! Did I mention it? &quot;Gooooood Moooorniiiiiiing&quot;  from Germany! Im back in my cage....or better...my office
Mon Apr 06 22:41:51 PDT 2009,dreaaa,throat is closing up and i had some string cheese. not a good idea
Mon Apr 06 22:41:54 PDT 2009,jenners101,"Aww, Sandra Cantu is found dead in a suitcase  Missing children stories never seem to go good. Poor family."
Mon Apr 06 22:41:54 PDT 2009,Fudgey84,wishing i was home underneath my covers
Mon Apr 06 22:41:54 PDT 2009,tilleywilly,walking home from school drains all my energy
Mon Apr 06 22:41:55 PDT 2009,otherbella,"@ridley1013 I agree. The shapeshifting is a copout. I was so excited for Angela's ep, I thought it was this week.  Noah was awesome tho!"
Mon Apr 06 22:41:56 PDT 2009,JamieMphoto,@SaveTheStrib Dang! I would have done this if I knew it was there earlier.  Any other outings planned?
Mon Apr 06 22:41:57 PDT 2009,ylajennytambien,I wish I was better at writing. It's taking me so long to write this paper.
Mon Apr 06 22:41:59 PDT 2009,abean2007,..and of course... I have access to my Halo 3 Mythic Map Pack re-download.. but bad news.. not the Legendary Map Pack... ugh.. 600MS...
Mon Apr 06 22:42:00 PDT 2009,IncomeDiscovery,"@vene2ia ...not yet unfortunately, another few weeks I've been told  How are you? I've been a little bit busy with my latest project."
Mon Apr 06 22:42:07 PDT 2009,MissPassion,@thecoolestout Ha the sun's already gone
Mon Apr 06 22:42:06 PDT 2009,sprtsgrl04,day 2. a lot harder than day 1. let's see how day 3 goes tomorrow.
Mon Apr 06 22:42:08 PDT 2009,RedTheTrucker,My man crush Jake Peavy let me down  #gayforpeavy
Mon Apr 06 22:42:10 PDT 2009,larabehnert,"@trishzw megafast trip, you have time during day tom/weds? Or, you going out tonight? Want to see you bad. Tried to warn you, tech fail"
Mon Apr 06 22:42:18 PDT 2009,summerseelye,michigan state you make me sad
Mon Apr 06 22:42:19 PDT 2009,chimshar,omg. my mouth is in so much pain  i just wanna sleep untill its time to take my braces off.
Mon Apr 06 22:42:22 PDT 2009,algaebiofuels,getting annoyed easily today  &gt;&gt;&gt; biofuel proposal: getting annoyed easily today  &gt;&gt;&gt; biof.. http://tinyurl.com/ceprvs
Mon Apr 06 22:42:28 PDT 2009,EricaLeigh777,@MizzChievouz Hey girl. The site is back.  Girlyvue is back and they have even more videos.
Mon Apr 06 22:42:28 PDT 2009,hellostaci,@a5hleyf i'm spending time with my grandma early tomorrow and i can't leave skittles by herself.
Mon Apr 06 22:42:30 PDT 2009,alohasassy,just got home from watching Michigan State get tromped!
Mon Apr 06 22:42:30 PDT 2009,diet_lard,"Oh jew-bus! Two years worth of classes' work is ALOT to organize &gt;_&lt; i'm not finishing tonight, it's not possible...my bones ache"
Mon Apr 06 22:42:32 PDT 2009,aeoth,"@griffmiester no exchanging for me, my laptop hasn't arrived"
Mon Apr 06 22:42:37 PDT 2009,nicolegreen,@hyperbets i hope this doesn't last too long.  i feel miserable!
Mon Apr 06 22:42:47 PDT 2009,jcphoto,@rcompo RACHEL! hang outage is neccessary - i was gonna be home this wekend but dumb folk make me work   so im free F and Sat until 4...
Mon Apr 06 22:42:49 PDT 2009,Kevin_Lately,@TheLeagueSF Not Fun &amp; Furious? The new mantra for the Bay 2 Breakers? It was getting 2 rambunctious;the city overreacted &amp; clamped down
Mon Apr 06 22:42:51 PDT 2009,suze2000,@amber_benson  my hubby (for some reason) thinks it's more important he has a good spot for red carpet for the Trek Movie Premiere. Sod!
Mon Apr 06 22:42:49 PDT 2009,paulmoreton1978,"I swear no matter how long I've been getting up at 5am, it never gets any easier. Man my eyes hurts wah"
Mon Apr 06 22:42:56 PDT 2009,Day_Zee,@Jeffree_Star Jeffree! How do you keep your hair one color? My PERMANENT dye fades within the week
Mon Apr 06 22:42:59 PDT 2009,AnimePlanet,"@otakusecret my reaction too  whoa, didn't see that coming"
Mon Apr 06 22:43:06 PDT 2009,oup,"still sick. feeling a bit better, got some new medicine.... hope I feel good after a night of sleep. ohh, and it's suppose to snow! WTF!"
Mon Apr 06 22:43:12 PDT 2009,aileen2u2,"@Dangerm0use I think maybe you should get a couple more hours of sleep, hon. How productive can you be right now if ur dog tired? I worry"
Mon Apr 06 22:43:15 PDT 2009,remzology,@maddyVA Thanks a lot. Learned a lot of new words but didn't find what I was looking for.
Mon Apr 06 22:43:17 PDT 2009,abean2007,Wish I had all the XBLM downloads all on the gamertag 'Hitokyri'. This 5 gamertag thing is nonsense... and I'm tired of it
Mon Apr 06 22:43:18 PDT 2009,Sheezy3380,New Testament Test at 9:30 am
Mon Apr 06 22:43:23 PDT 2009,edlimagno,@ScoutBuck tons no hay Troll? ahhhh
Mon Apr 06 22:43:22 PDT 2009,tracious,stupid movies we watched... mirrors ugggggh... stooopeeed!!! rip off!
Mon Apr 06 22:43:26 PDT 2009,Mowgli3,"http://twitpic.com/2y2yi - I love you, Buck."
Mon Apr 06 22:43:29 PDT 2009,cescajo,last one!!! but still not done!!!
Mon Apr 06 22:43:31 PDT 2009,brookes4402,homework....
Mon Apr 06 22:43:38 PDT 2009,SullieSullivan,I don't understand why things get taken away. I didn't have enough time with him its unfair. I want him back!! He was like my baby
Mon Apr 06 22:43:42 PDT 2009,LaurelieSunny,Scratch that: du in heif (two in a half) cookies. My tum just can't take anymore shoog. Poots
Mon Apr 06 22:43:43 PDT 2009,bonerjamz,@cococourtney i was just listening to the sweets for the first time in forever! i miss them so much  can we go to chi town for visits plz?
Mon Apr 06 22:43:44 PDT 2009,jiriteach,"Geez what a busy afternoon. Meetings, emails, meetings and email and more meetings. 6pm and the day is still going! Ah its dark and"
Mon Apr 06 22:43:46 PDT 2009,gildardomunoz,"DANG!!! ANOTHER SPRING BREAK!!!  HOW COOL IS THAT???  TOO BAD I HAVE TO WORK ALL WEEK  OH WELL, MORE MONEY FOR A PHONE.  ttyl EVERBODY!!!"
Mon Apr 06 22:43:48 PDT 2009,Arneenxx,@Sara_Kate Im afraid too  ( ur reply about uni from ages ago
Mon Apr 06 22:43:49 PDT 2009,thegeach,feeling down
Mon Apr 06 22:43:54 PDT 2009,SummerJSanders,@CarVin1 lol they are some emotional ass men!! Omg all this late night eating.. Both of us are broke
Mon Apr 06 22:44:34 PDT 2009,bsbnumber1fan,"@nick_carter Aww Nick!! I like your hair longer, why did you cut it off?  Break. My. Heart."
Mon Apr 06 22:44:48 PDT 2009,veronica78,wonder if Jon lost the net
Mon Apr 06 22:44:52 PDT 2009,raymondroman,Wow. The most depressing thing in the world is losing a video that you've created in a matter of seconds.  #FML
Mon Apr 06 22:44:57 PDT 2009,KishoreK,@nchokkan https://www.mycomicshop.com/search?TID=395031 But all says not in stock
Mon Apr 06 22:45:05 PDT 2009,julez4,@Poohpot lmao im sorry poohpot i ate it all!
Mon Apr 06 22:45:08 PDT 2009,aeoth,Any chance  Softbelly (for @MTUB) isn't loud?
Mon Apr 06 22:45:10 PDT 2009,cristiana346,Time to move my posterior  and lose some fat. My articulation are creaking so no more running  but I�m drool for some swimming
Mon Apr 06 22:45:13 PDT 2009,smileygab,listening to nathan cry....
Mon Apr 06 22:45:22 PDT 2009,kyljadeee,today sucked. I'm gonna die without chris and callum!  wahhh!
Mon Apr 06 22:45:29 PDT 2009,mementototem,"STOU site not update, no info about 2/2552 exam, and open course, I must wait for mail notices and doc. um..."
Mon Apr 06 22:45:31 PDT 2009,jcknox80,@ohsbrat30...I'm sorry. I'm feeling kinda yucky myself. 5am is going to come too quick
Mon Apr 06 22:45:33 PDT 2009,scrappysgirl,is in love with scrappy and is missin him already
Mon Apr 06 22:45:37 PDT 2009,lindilej,wants to hear @seblefebvre 's song but myspace is messing with me
Mon Apr 06 22:45:40 PDT 2009,ArtyGreig,Bad news was Dad has cancer and is dying   Good news new business started and  I am now a life coach practising holistic weight management
Mon Apr 06 22:45:44 PDT 2009,collegepolitico,@duchess_rebecca Man... intervention is soo sad
Mon Apr 06 22:45:46 PDT 2009,vmethod,HELP! I need a new boyfriend... I'm stuck in a rut
Mon Apr 06 22:45:47 PDT 2009,ForeverYours__,I feel like a complete idiot. I'm the only one who doesn't get how this shit works  help me
